Name,Gender,Origin
Adrienne,F,"{""Great Britain"":""2"",""United States"":""3"",""France"":""3"",""Belgium"":""4"",""Luxembourg"":""3"",""Switzerland"":""2"",""Hungary"":""4""}"
Adriënne,F,"{""Netherlands"":""2""}"
Adrijan,M,"{""Bosnia and Herzegovina"":""2"",""Kosovo"":""2"",""Serbia"":""2"",""Albania"":""1""}"
Adrijana,F,"{""Bosnia and Herzegovina"":""2"",""Slovenia"":""2""}"
Adrio,M,"{""Italy"":""1""}"
Ädu,M,"{""Estonia"":""1""}"
Adua,F,"{""Italy"":""2""}"
Aduo,M,"{""Italy"":""1""}"
Advija,M,"{""Bosnia and Herzegovina"":""4""}"
Ady,?F,"{""Israel"":""4""}"
Ae,?,"{""South Korea"":""8""}"
Aedal,F,"{""Arabia/Persia"":""2""}"
Aedin,M,"{""Ireland"":""1""}"
Ägidius,M,"{""Germany"":""1"",""Austria"":""1""}"
Ægir,M,"{""Iceland"":""6""}"
Aeihso,M,"{""East Frisia"":""1""}"
Aeilt,M,"{""East Frisia"":""2""}"
Aelbert,M,"{""Netherlands"":""1""}"
Aelita,F,"{""Latvia"":""2"",""Russia"":""1"",""Armenia"":""2"",""Kazakhstan, Uzbekistan, etc."":""2""}"
Älke,?,"{""East Frisia"":""1""}"
Aeneas,M,"{""Greece"":""1""}"
Aengus,M,"{""Great Britain"":""1"",""Ireland"":""1""}"
Ännchen,F,"{""Germany"":""1""}"
Aenne,F,"{""East Frisia"":""2""}"
Änne,F,"{""East Frisia"":""3"",""Germany"":""1""}"
Aerend,M,"{""Netherlands"":""1""}"
Aernout,M,"{""Netherlands"":""1""}"
Aeron,F,"{""Great Britain"":""1""}"
Aeronwen,F,"{""Great Britain"":""1""}"
Aeronwy,F,"{""Great Britain"":""1""}"
Aert,M,"{""Netherlands"":""1""}"
Æsa,F,"{""Iceland"":""1""}"
Ævar,M,"{""Iceland"":""5""}"
Ævarr,M,"{""Iceland"":""4""}"
Ae Young,F,"{""South Korea"":""3""}"
Afa,F,"{""Azerbaijan"":""5""}"
Afaf,F,"{""Arabia/Persia"":""3""}"
Afag,F,"{""Azerbaijan"":""3""}"
Afanasie,M,"{""Moldova"":""3""}"
Afanasii,M,"{""Moldova"":""1""}"
Afanasijs,M,"{""Latvia"":""1""}"
Afaq,F,"{""Azerbaijan"":""4""}"
Afat,?F,"{""Azerbaijan"":""5""}"
Afelien,F,"{""Netherlands"":""1""}"
Aferdita,F,"{""North Macedonia"":""3"",""Montenegro"":""2""}"
Afërdita,F,"{""Kosovo"":""8"",""Albania"":""8""}"
Afet,F,"{""Azerbaijan"":""6""}"
Affie,F,"{""Netherlands"":""1""}"
Afgan,M,"{""Azerbaijan"":""1""}"
Afia,F,"{""Arabia/Persia"":""1""}"
Afie,F,"{""Netherlands"":""1""}"
Afif,M,"{""Arabia/Persia"":""3""}"
Afifa,F,"{""Arabia/Persia"":""2""}"
Afifah,F,"{""Arabia/Persia"":""2""}"
Afiya,F,"{""Arabia/Persia"":""1""}"
Afke,?F,"{""Netherlands"":""3""}"
Afonso,M,"{""Portugal"":""6""}"
Afra,F,"{""Italy"":""1"",""Netherlands"":""2""}"
África,F,"{""Portugal"":""1"",""Spain"":""3""}"
Afrim,M,"{""Kosovo"":""7"",""Albania"":""5""}"
Afro,M,"{""Italy"":""1""}"
Afrodita,F,"{""Romania"":""2"",""Bulgaria"":""1"",""North Macedonia"":""1""}"
Afroditi,F,"{""Greece"":""6""}"
Afsaneh,F,"{""Arabia/Persia"":""3""}"
Afsar,F,"{""Arabia/Persia"":""2""}"
Afşar,M,"{""Turkey"":""1""}"
Afschin,M,"{""Arabia/Persia"":""1""}"
Afshin,M,"{""Arabia/Persia"":""2""}"
Aftab,M,"{""Arabia/Persia"":""2""}"
Aftandil,M,"{""Azerbaijan"":""1""}"
Aftina,F,"{""Romania"":""1""}"
Aftinia,F,"{""Romania"":""1""}"
Afzal,M,"{""Arabia/Persia"":""3""}"
Aga,F,"{""Poland"":""1""}"
Agaat,F,"{""Netherlands"":""1""}"
Agaath,F,"{""Netherlands"":""2""}"
Agafia,F,"{""Romania"":""2""}"
Agah,M,"{""Turkey"":""1""}"
Agan,M,"{""Bosnia and Herzegovina"":""3""}"
Agapi,F,"{""Greece"":""1""}"
Agapia,F,"{""Romania"":""2""}"
Agapios,M,"{""Greece"":""1""}"
Agapita,F,"{""Spain"":""1""}"
Agapito,M,"{""Italy"":""1"",""Portugal"":""1"",""Spain"":""3""}"
Agata,F,"{""Italy"":""5"",""Switzerland"":""1"",""Poland"":""7""}"
Agáta,F,"{""Czechia"":""1"",""Slovakia"":""6""}"
Agate,F,"{""Latvia"":""2""}"
Agatha,F,"{""Great Britain"":""1"",""United States"":""1"",""Netherlands"":""2"",""Germany"":""1"",""Austria"":""1"",""Switzerland"":""3"",""Iceland"":""1""}"
Agathe,F,"{""France"":""3"",""Belgium"":""1"",""East Frisia"":""1"",""Germany"":""1"",""Austria"":""2"",""Switzerland"":""2"",""Denmark"":""1"",""Norway"":""1""}"
Agathi,F,"{""Greece"":""4""}"
Agatho,M,"{""Netherlands"":""1""}"
Agatia,F,"{""Romania"":""1""}"
Agatina,F,"{""Italy"":""2""}"
Agatino,M,"{""Italy"":""2""}"
Agazio,M,"{""Italy"":""1""}"
Agda,F,"{""Portugal"":""1"",""Denmark"":""1"",""Norway"":""1"",""Sweden"":""1""}"
Age,M,"{""Netherlands"":""2"",""Estonia"":""1""}"
Ageet,F,"{""Netherlands"":""1""}"
Ageeth,F,"{""Netherlands"":""3""}"
Agenore,M,"{""Italy"":""1""}"
Ager,M,"{""Spain"":""1""}"
Agesilao,M,"{""Italy"":""1""}"
Agetina,F,"{""Albania"":""2""}"
Agge,M,"{""East Frisia"":""1""}"
Aggeo,M,"{""Italy"":""1""}"
Aggie,F,"{""Great Britain"":""1""}"
Agha,M,"{""Arabia/Persia"":""1""}"
Aghasi,M,"{""Armenia"":""3"",""Azerbaijan"":""2""}"
Aghavni,F,"{""Armenia"":""2""}"
Aghvan,M,"{""Armenia"":""4""}"
Ági,F,"{""Hungary"":""1""}"
Agide,M,"{""Italy"":""1""}"
Agil,M,"{""Azerbaijan"":""3""}"
Agilbert,M,"{""Germany"":""1""}"
Agilmar,M,"{""Germany"":""1""}"
Agim,M,"{""Kosovo"":""7"",""North Macedonia"":""3"",""Montenegro"":""2"",""Albania"":""8""}"
Agis,M,"{""Greece"":""1""}"
Agisilaos,M,"{""Greece"":""1""}"
Agita,F,"{""Latvia"":""5""}"
Agla,F,"{""Iceland"":""4""}"
Aglaé,F,"{""France"":""1""}"
Aglaea,F,"{""Romania"":""1""}"
Aglaée,F,"{""France"":""1""}"
Aglaia,F,"{""Romania"":""3"",""Greece"":""5""}"
Aglaja,F,"{""Kazakhstan, Uzbekistan, etc."":""1""}"
Aglaya,F,"{""Kazakhstan, Uzbekistan, etc."":""1""}"
Agle,F,"{""Estonia"":""1""}"
Agna,F,"{""Norway"":""1""}"
Agnar,M,"{""Iceland"":""6"",""Norway"":""1""}"
Agne,F,"{""Estonia"":""4""}"
Agnė,F,"{""Lithuania"":""2""}"
Agnela,F,"{""Portugal"":""1""}"
Agnella,F,"{""Italy"":""1""}"
Agnello,M,"{""Italy"":""1""}"
Agnelo,M,"{""Portugal"":""2""}"
Agner,M,"{""Denmark"":""2""}"
Agnes,F,"{""Great Britain"":""6"",""Ireland"":""3"",""Malta"":""2"",""Belgium"":""5"",""Netherlands"":""6"",""East Frisia"":""5"",""Germany"":""5"",""Austria"":""6"",""Switzerland"":""6"",""Iceland"":""6"",""Denmark"":""4"",""Norway"":""4""}"
Ágnes,F,"{""Hungary"":""9""}"
Agnès,F,"{""France"":""6"",""Belgium"":""6"",""Luxembourg"":""5"",""Switzerland"":""3""}"
Agnesa,F,"{""Czechia"":""1"",""Slovakia"":""5"",""Romania"":""1"",""Kosovo"":""1""}"
Agnese,F,"{""Italy"":""5"",""Switzerland"":""2"",""Latvia"":""6""}"
Agneta,F,"{""Norway"":""1"",""Sweden"":""7"",""Latvia"":""1"",""Romania"":""1""}"
Agnete,F,"{""Denmark"":""5"",""Norway"":""1""}"
Agnetha,F,"{""Sweden"":""2""}"
Agnethe,F,"{""Denmark"":""4"",""Norway"":""1""}"
Agneza,F,"{""Romania"":""1"",""Bosnia and Herzegovina"":""2"",""Croatia"":""1""}"
Agni,F,"{""North Macedonia"":""3"",""Greece"":""2""}"
Agnieška,F,"{""Lithuania"":""1""}"
Agnieka,F,"{""Lithuania"":""1""}"
Agnieszka,F,"{""Poland"":""9""}"
Agnietė,F,"{""Lithuania"":""1""}"
Agnija,F,"{""Latvia"":""4""}"
Agnis,M,"{""Latvia"":""4""}"
Agnita,F,"{""Netherlands"":""1""}"
Ago,M,"{""Estonia"":""4"",""Bosnia and Herzegovina"":""4"",""Albania"":""2""}"
Agon,M,"{""Kosovo"":""5""}"
Agora,F,"{""Romania"":""1""}"
Agoritsa,F,"{""Greece"":""2""}"
Agostina,F,"{""Italy"":""3"",""Albania"":""1""}"
Agostiña,F,"{""Portugal"":""1""}"
Agostinho,M,"{""Portugal"":""4""}"
Agostino,M,"{""Italy"":""6"",""Malta"":""2"",""Switzerland"":""2""}"
Ágoston,M,"{""Hungary"":""4""}"
Agota,F,"{""Lithuania"":""3"",""Romania"":""1""}"
Ágota,F,"{""Hungary"":""6""}"
Agra,F,"{""Latvia"":""3""}"
Agripina,F,"{""Romania"":""2""}"
Agrippina,F,"{""Italy"":""1""}"
Agrippino,M,"{""Italy"":""1""}"
Agris,M,"{""Estonia"":""1"",""Latvia"":""7""}"
Agrita,F,"{""Latvia"":""4""}"
Agron,M,"{""Kosovo"":""7"",""North Macedonia"":""4"",""Montenegro"":""1"",""Albania"":""7""}"
Agshin,M,"{""Azerbaijan"":""4""}"
Agu,M,"{""Estonia"":""3""}"
Águeda,F,"{""Spain"":""3""}"
Aguinaldo,M,"{""Portugal"":""1""}"
Agunde,F,"{""East Frisia"":""1""}"
Agurne,F,"{""Spain"":""1""}"
Agurtzane,F,"{""Spain"":""1""}"
Ágúst,M,"{""Iceland"":""7""}"
Ágústa,F,"{""Iceland"":""7""}"
Agusti,M,"{""Spain"":""1""}"
Agustin,M,"{""Spain"":""3""}"
Agustín,M,"{""Spain"":""7""}"
Agustina,F,"{""Spain"":""5""}"
Ágústína,F,"{""Iceland"":""2""}"
Ah,?,"{""South Korea"":""7""}"
Aharon,M,"{""Israel"":""7""}"
Aherine,F,"{""East Frisia"":""1""}"
Ahilan,M,"{""India, Sri Lanka"":""2""}"
Ahile,M,"{""Romania"":""2""}"
Ahlam,F,"{""Arabia/Persia"":""1""}"
Ahlerich,M,"{""East Frisia"":""2""}"
Ahlke,?F,"{""East Frisia"":""1""}"
Ahlrich,M,"{""East Frisia"":""2""}"
Ahlrike,F,"{""East Frisia"":""1""}"
Ahmad,M,"{""Kazakhstan, Uzbekistan, etc."":""4"",""Arabia/Persia"":""9""}"
Ahmed,M,"{""Bosnia and Herzegovina"":""6"",""North Macedonia"":""2"",""Montenegro"":""3"",""Azerbaijan"":""2"",""Arabia/Persia"":""9""}"
Ahmet,M,"{""Bosnia and Herzegovina"":""5"",""Kosovo"":""6"",""North Macedonia"":""2"",""Montenegro"":""2"",""Albania"":""5"",""Kazakhstan, Uzbekistan, etc."":""3"",""Turkey"":""9""}"
Ahmo,M,"{""Bosnia and Herzegovina"":""1""}"
Ahrend,M,"{""East Frisia"":""1""}"
Ahsen,F,"{""Turkey"":""2""}"
Ahti,M,"{""Finland"":""5"",""Estonia"":""4""}"
Ahto,M,"{""Estonia"":""5""}"
Ahu,F,"{""Turkey"":""3""}"
Ahuva,F,"{""Israel"":""6""}"
Ahuvah,F,"{""Israel"":""1""}"
Ai,F,"{""Japan"":""7""}"
Aia,F,"{""Israel"":""1""}"
Aiace,M,"{""Italy"":""1""}"
Aibek,M,"{""Kazakhstan, Uzbekistan, etc."":""4""}"
Ai Bin,?,"{""China"":""1""}"
Ai Bing,?,"{""China"":""1""}"
Aicha,F,"{""Arabia/Persia"":""6""}"
Ai Chuan,?,"{""China"":""1""}"
Ai Chun,?,"{""China"":""1""}"
Aicke,M,"{""East Frisia"":""1""}"
Aida,F,"{""Italy"":""2"",""Portugal"":""4"",""Spain"":""2"",""Switzerland"":""2"",""Estonia"":""1"",""Latvia"":""2"",""Romania"":""3"",""Bosnia and Herzegovina"":""9"",""Kosovo"":""2"",""North Macedonia"":""2"",""Montenegro"":""6"",""Albania"":""7"",""Armenia"":""8"",""Azerbaijan"":""6"",""Kazakhstan, Uzbekistan, etc."":""6"",""Arabia/Persia"":""6""}"
Aïda,F,"{""France"":""1"",""Belgium"":""1""}"
Aidan,M,"{""Great Britain"":""2"",""Ireland"":""6"",""United States"":""2"",""Kazakhstan, Uzbekistan, etc."":""1""}"
Aidana,F,"{""Albania"":""1""}"
Aidar,M,"{""Kazakhstan, Uzbekistan, etc."":""6""}"
Aidas,M,"{""Lithuania"":""3""}"
Aide,F,"{""Estonia"":""2""}"
Aideen,F,"{""Ireland"":""5""}"
Aidel,F,"{""Israel"":""2""}"
Aiden,M,"{""Great Britain"":""1"",""United States"":""1""}"
Ai Di,?,"{""China"":""1""}"
Aido,M,"{""Italy"":""1""}"
Ai Dong,?,"{""China"":""2""}"
Aiert,M,"{""Spain"":""1""}"
Ai Fang,?,"{""China"":""2""}"
Ai Fen,?,"{""China"":""2""}"
Ai Feng,?,"{""China"":""1""}"
Ai Fu,?,"{""China"":""1""}"
Aiga,F,"{""Latvia"":""4""}"
Aigar,M,"{""Estonia"":""4""}"
Aigars,M,"{""Latvia"":""7""}"
Aigerim,F,"{""Kazakhstan, Uzbekistan, etc."":""7""}"
Aigris,M,"{""Lithuania"":""1""}"
Aigul,F,"{""Kazakhstan, Uzbekistan, etc."":""8""}"
Ai Guo,?,"{""China"":""4""}"
Ai Hong,?,"{""China"":""1""}"
Ai Hua,?,"{""China"":""5""}"
Ai Hui,?,"{""China"":""1""}"
Aija,F,"{""Finland"":""4"",""Latvia"":""8""}"
Ai Jie,?,"{""China"":""1""}"
Ai Ju,?,"{""China"":""1""}"
Ai Juan,?,"{""China"":""1""}"
Ai Jun,?,"{""China"":""3""}"
Aikaterini,F,"{""Greece"":""9""}"
Aike,?M,"{""East Frisia"":""1""}"
Aiki,F,"{""Estonia"":""1""}"
Aiko,F,"{""Japan"":""6""}"
Ai Kun,?,"{""China"":""1""}"
Aila,F,"{""Great Britain"":""1"",""Finland"":""6""}"
Ai Lan,?,"{""China"":""2""}"
Ailbhe,?F,"{""Great Britain"":""1"",""Ireland"":""3""}"
Aile,F,"{""Estonia"":""3""}"
Ailean,?M,"{""Great Britain"":""1""}"
Aileen,F,"{""Great Britain"":""4"",""Ireland"":""6"",""United States"":""2""}"
Ailert,M,"{""East Frisia"":""1""}"
Aili,F,"{""Finland"":""5"",""Estonia"":""6""}"
Ai Li,?,"{""China"":""2""}"
Ai Lian,?,"{""China"":""2""}"
Ai Liang,?,"{""China"":""1""}"
Ailidh,F,"{""Great Britain"":""1""}"
Ailie,F,"{""Great Britain"":""1""}"
Ailin,F,"{""Norway"":""2""}"
Ai Lin,?,"{""China"":""1""}"
Ailín,M,"{""Ireland"":""1""}"
Ai Ling,?,"{""China"":""3""}"
Ailis,F,"{""Great Britain"":""1""}"
Ailís,F,"{""Ireland"":""1""}"
Ailish,F,"{""Great Britain"":""1"",""Ireland"":""2""}"
Ailsa,F,"{""Great Britain"":""2""}"
Ailt,M,"{""East Frisia"":""1""}"
Aima,F,"{""Estonia"":""1""}"
Aimable,?M,"{""France"":""1"",""Luxembourg"":""1""}"
Aiman,F,"{""Kazakhstan, Uzbekistan, etc."":""5""}"
Aimantas,M,"{""Lithuania"":""1""}"
Aimar,M,"{""Spain"":""1"",""Estonia"":""2""}"
Aime,F,"{""Estonia"":""5""}"
Aimé,M,"{""France"":""4"",""Switzerland"":""2""}"
Aimee,F,"{""Ireland"":""2"",""United States"":""3""}"
Aimée,F,"{""France"":""3"",""Belgium"":""2"",""Switzerland"":""1""}"
Ai Mei,?,"{""China"":""1""}"
Aimeric,M,"{""France"":""1""}"
Aimery,M,"{""France"":""1""}"
Aimi,F,"{""Estonia"":""1"",""Japan"":""2""}"
Aimie,F,"{""France"":""1""}"
Aimilia,F,"{""Greece"":""5""}"
Aimilios,M,"{""Greece"":""1""}"
Ai Min,?,"{""China"":""5""}"
Ai Ming,?,"{""China"":""1""}"
Aimo,M,"{""Finland"":""6""}"
Aimur,M,"{""Estonia"":""3""}"
Aimy,F,"{""France"":""1""}"
Ain,M,"{""Estonia"":""6""}"
Aina,F,"{""Denmark"":""1"",""Norway"":""4"",""Sweden"":""5"",""Estonia"":""2"",""Latvia"":""7"",""Kazakhstan, Uzbekistan, etc."":""3"",""Japan"":""1""}"
Ainagul,F,"{""Kazakhstan, Uzbekistan, etc."":""4""}"
Ainar,M,"{""Estonia"":""4""}"
Ainara,F,"{""Spain"":""1""}"
Ainars,M,"{""Latvia"":""4""}"
Ainārs,M,"{""Latvia"":""6""}"
Ainash,F,"{""Kazakhstan, Uzbekistan, etc."":""3""}"
Aindrias,M,"{""Ireland"":""1""}"
Aindriú,M,"{""Ireland"":""1""}"
Aine,?F,"{""Great Britain"":""1""}"
Áine,F,"{""Ireland"":""7""}"
Aingeru,M,"{""Spain"":""1""}"
Ainhoa,F,"{""Spain"":""2""}"
Aini,F,"{""Finland"":""4""}"
Ainikki,F,"{""Finland"":""1""}"
Ai Ning,?,"{""China"":""1""}"
Ainis,M,"{""Latvia"":""3"",""Lithuania"":""1""}"
Aino,F,"{""Denmark"":""2"",""Norway"":""1"",""Sweden"":""2"",""Finland"":""7"",""Estonia"":""6""}"
Ainoriitta,F,"{""Finland"":""1""}"
Ainsley,?F,"{""United States"":""1""}"
Ainsworth,M,"{""Great Britain"":""1""}"
Aintzane,F,"{""Spain"":""1""}"
Ainur,F,"{""Kazakhstan, Uzbekistan, etc."":""6"",""Arabia/Persia"":""1""}"
Ainura,F,"{""Kazakhstan, Uzbekistan, etc."":""5""}"
Ai Ping,?,"{""China"":""4""}"
Ai Qin,?,"{""China"":""3""}"
Ai Qing,?,"{""China"":""2""}"
Ai Qun,?,"{""China"":""2""}"
Aira,F,"{""Finland"":""5"",""Latvia"":""4""}"
Aire,F,"{""Estonia"":""4""}"
Aires,M,"{""Portugal"":""4""}"
Airete,F,"{""Portugal"":""1""}"
Airi,F,"{""Finland"":""5"",""Estonia"":""5"",""Japan"":""2""}"
Airidas,M,"{""Lithuania"":""1""}"
Airina,F,"{""Lithuania"":""2""}"
Airo,F,"{""Estonia"":""1""}"
Ai Rong,?,"{""China"":""1""}"
Ai Ru,?,"{""China"":""1""}"
Aia,F,"{""Bosnia and Herzegovina"":""5"",""Montenegro"":""3""}"
Aischa,F,"{""Arabia/Persia"":""5""}"
Aiša,F,"{""Bosnia and Herzegovina"":""5"",""Montenegro"":""3""}"
Aisha,F,"{""United States"":""1"",""Azerbaijan"":""2"",""Kazakhstan, Uzbekistan, etc."":""4"",""Arabia/Persia"":""6""}"
Aishah,F,"{""Arabia/Persia"":""3""}"
Aishe,F,"{""Albania"":""1""}"
Aishling,F,"{""Ireland"":""1""}"
Aislin,F,"{""Great Britain"":""1""}"
Aisling,F,"{""Ireland"":""6""}"
Aislinn,F,"{""Great Britain"":""1"",""Ireland"":""2""}"
Aisma,F,"{""Latvia"":""2""}"
Aiso,M,"{""Netherlands"":""1""}"
Aita,F,"{""Estonia"":""4"",""Latvia"":""1""}"
Aitan,M,"{""Azerbaijan"":""1"",""Israel"":""1""}"
Aitana,F,"{""Spain"":""1""}"
Aiten,F,"{""Azerbaijan"":""4""}"
Ai Ting,?,"{""China"":""1""}"
Aitor,M,"{""Spain"":""3""}"
Aitzol,M,"{""Spain"":""1""}"
Aiva,F,"{""Latvia"":""5""}"
Aivar,M,"{""Estonia"":""7""}"
Aivaras,M,"{""Lithuania"":""3""}"
Aivars,M,"{""Latvia"":""9""}"
Aive,F,"{""Estonia"":""3""}"
Aivi,F,"{""Estonia"":""5""}"
Aivils,M,"{""Latvia"":""1""}"
Aivis,M,"{""Latvia"":""4""}"
Aivo,F,"{""Estonia"":""6""}"
Ai Wei,?,"{""China"":""1""}"
Ai Wen,?,"{""China"":""1""}"
Ai Wu,?,"{""China"":""1""}"
Ai Xia,?,"{""China"":""3""}"
Ai Xiang,?,"{""China"":""1""}"
Ai Xiao,?,"{""China"":""1""}"
Ai Xin,?,"{""China"":""1""}"
Ai Xue,?,"{""China"":""1""}"
Ai Yan,?,"{""China"":""1""}"
Aiyana,F,"{""United States"":""1""}"
Ai Yin,?,"{""China"":""1""}"
Ai Ying,?,"{""China"":""2""}"
Ai Yuan,?,"{""China"":""1""}"
Ai Yue,?,"{""China"":""1""}"
Ai Yun,?,"{""China"":""1""}"
Aize,M,"{""Netherlands"":""1""}"
Aizhan,F,"{""Kazakhstan, Uzbekistan, etc."":""7""}"
Ai Zhao,?,"{""China"":""1""}"
Ai Zhen,?,"{""China"":""2""}"
Ai Zhi,?,"{""China"":""1""}"
Ai Zhong,?,"{""China"":""1""}"
Ai Zhu,?,"{""China"":""1""}"
Aizo,M,"{""Netherlands"":""1""}"
Aja,F,"{""United States"":""1"",""Switzerland"":""1""}"
Ajay,M,"{""India, Sri Lanka"":""5""}"
Ajaz,M,"{""Albania"":""2"",""Arabia/Persia"":""1""}"
Ajda,F,"{""Turkey"":""2""}"
Ajdin,M,"{""Bosnia and Herzegovina"":""5"",""Kosovo"":""2""}"
Ajdina,F,"{""Bosnia and Herzegovina"":""1""}"
Ajet,M,"{""Kosovo"":""2"",""Albania"":""5"",""Arabia/Persia"":""2""}"
Ajeta,F,"{""Kosovo"":""1""}"
Ajete,F,"{""Kosovo"":""3""}"
Ajia,F,"{""Bosnia and Herzegovina"":""4""}"
Ajiša,F,"{""Bosnia and Herzegovina"":""4""}"
Ajit,?M,"{""India, Sri Lanka"":""4""}"
Ajka,F,"{""Bosnia and Herzegovina"":""2"",""Slovenia"":""2""}"
Ajkun,M,"{""Kosovo"":""1""}"
Ajkune,F,"{""Kosovo"":""1""}"
Ajla,F,"{""Bosnia and Herzegovina"":""6""}"
Ajmal,M,"{""Arabia/Persia"":""1""}"
Ajmer,M,"{""India, Sri Lanka"":""3""}"
Ajrie,F,"{""Kosovo"":""4""}"
Aja,F,"{""Bosnia and Herzegovina"":""3""}"
Ajša,F,"{""Bosnia and Herzegovina"":""3""}"
Ajshe,F,"{""Kosovo"":""6"",""Albania"":""1""}"
Ajten,M,"{""Kosovo"":""1"",""Albania"":""1""}"
Ajtene,F,"{""Kosovo"":""3"",""North Macedonia"":""1""}"
Ajub,M,"{""Arabia/Persia"":""2""}"
Akaki,M,"{""Georgia"":""7""}"
Akan,M,"{""Turkey"":""2""}"
Akane,F,"{""Japan"":""5""}"
Akari,F,"{""Japan"":""1""}"
Akash,M,"{""Arabia/Persia"":""1"",""India, Sri Lanka"":""2""}"
Akbar,M,"{""Kazakhstan, Uzbekistan, etc."":""4"",""Arabia/Persia"":""4""}"
Akbota,F,"{""Kazakhstan, Uzbekistan, etc."":""3""}"
Akçay,M,"{""Turkey"":""1""}"
Ake,M,"{""Netherlands"":""1""}"
Akeem,M,"{""United States"":""1""}"
Akemi,F,"{""Japan"":""6""}"
Aketza,M,"{""Spain"":""1""}"
Akgül,F,"{""Turkey"":""3""}"
Akhila,F,"{""India, Sri Lanka"":""1""}"
Akhtar,M,"{""Arabia/Persia"":""3"",""India, Sri Lanka"":""2""}"
Aki,F,"{""Japan"":""5""}"
Áki,M,"{""Iceland"":""3""}"
Akiba,M,"{""Israel"":""1""}"
Akif,M,"{""Bosnia and Herzegovina"":""1"",""Azerbaijan"":""5"",""Turkey"":""3""}"
Akife,F,"{""Turkey"":""1""}"
Akifumi,M,"{""Japan"":""2""}"
Akiharu,M,"{""Japan"":""1""}"
Akihiko,M,"{""Japan"":""5""}"
Akihiro,M,"{""Japan"":""6""}"
Akihisa,M,"{""Japan"":""3""}"
Akihito,M,"{""Japan"":""3""}"
Akikazu,M,"{""Japan"":""1""}"
Akiko,F,"{""Japan"":""8""}"
Akil,M,"{""Albania"":""2"",""Turkey"":""1"",""Arabia/Persia"":""1""}"
Akila,F,"{""Arabia/Persia"":""2""}"
Akim,M,"{""Azerbaijan"":""1""}"
Akimasa,M,"{""Japan"":""3""}"
Akimitsu,M,"{""Japan"":""2""}"
Akın,M,"{""Turkey"":""4""}"
Akina,F,"{""Japan"":""3""}"
Akindynos,M,"{""Greece"":""1""}"
Akino,F,"{""Japan"":""1""}"
Akinobu,M,"{""Japan"":""1""}"
Akinori,M,"{""Japan"":""5""}"
Akio,M,"{""Japan"":""6""}"
Akira,?M,"{""Japan"":""8""}"
Akito,?M,"{""Japan"":""2""}"
Akitomo,M,"{""Japan"":""1""}"
Akitoshi,M,"{""Japan"":""3""}"
Akiva,M,"{""Israel"":""4""}"
Akiyo,F,"{""Japan"":""2""}"
Akiyoshi,M,"{""Japan"":""1""}"
Akke,M,"{""East Frisia"":""1"",""Sweden"":""1""}"
Akkie,F,"{""Netherlands"":""2""}"
Akmal,M,"{""Kazakhstan, Uzbekistan, etc."":""5""}"
Akmaral,F,"{""Kazakhstan, Uzbekistan, etc."":""5""}"
Akmini,F,"{""Greece"":""1""}"
Ákos,M,"{""Hungary"":""5""}"
Akper,M,"{""Azerbaijan"":""3""}"
Akram,M,"{""Azerbaijan"":""2"",""Kazakhstan, Uzbekistan, etc."":""2"",""Arabia/Persia"":""5""}"
Akrivi,F,"{""Greece"":""3""}"
Akrom,M,"{""Kazakhstan, Uzbekistan, etc."":""4""}"
Aksana,F,"{""Belarus"":""6""}"
Aksel,M,"{""Denmark"":""6"",""Norway"":""5"",""Turkey"":""1""}"
Akseli,M,"{""Finland"":""4""}"
Aku,M,"{""Finland"":""2""}"
Akylbek,M,"{""Kazakhstan, Uzbekistan, etc."":""4""}"
Al,M,"{""Great Britain"":""2"",""United States"":""2"",""Netherlands"":""1""}"
Ala,F,"{""Lithuania"":""3"",""Belarus"":""4"",""Moldova"":""6""}"
Alaa,?M,"{""Arabia/Persia"":""4""}"
Alaaddin,M,"{""Turkey"":""1"",""Arabia/Persia"":""1""}"
Alaattin,M,"{""Turkey"":""4""}"
Aladár,M,"{""Slovakia"":""1"",""Hungary"":""5""}"
Aladdin,M,"{""Azerbaijan"":""3""}"
Aladina,F,"{""Italy"":""1""}"
Aladino,M,"{""Italy"":""1""}"
Alaeddine,M,"{""Arabia/Persia"":""1""}"
Alaettin,M,"{""Arabia/Persia"":""1""}"
Alaga,M,"{""Bosnia and Herzegovina"":""1""}"
Alain,M,"{""France"":""8"",""Belgium"":""7"",""Luxembourg"":""8"",""Switzerland"":""7""}"
Alaina,F,"{""United States"":""1""}"
Alaïs,F,"{""France"":""1""}"
Alaitz,F,"{""Spain"":""1""}"
Alajos,M,"{""Hungary"":""5""}"
Alak,M,"{""India, Sri Lanka"":""2""}"
Alakananda,M,"{""India, Sri Lanka"":""2""}"
Alam,M,"{""Arabia/Persia"":""1""}"
Alamanno,M,"{""Italy"":""1""}"
Alamgir,M,"{""Arabia/Persia"":""1""}"
Alan,M,"{""Great Britain"":""8"",""Ireland"":""7"",""United States"":""6"",""Malta"":""1"",""France"":""2"",""Belgium"":""2"",""Switzerland"":""2"",""Denmark"":""3"",""Estonia"":""2"",""Czechia"":""2"",""Croatia"":""3"",""Slovenia"":""3"",""Russia"":""4"",""Kazakhstan, Uzbekistan, etc."":""2""}"
Alana,F,"{""Great Britain"":""1"",""United States"":""2""}"
Alanah,F,"{""Great Britain"":""1""}"
Alane,?,"{""Great Britain"":""1""}"
Alanis,F,"{""France"":""1""}"
